1, -1.000000, -0.870173
1, -0.975000, -0.864421
1, -0.950000, -0.836679
1, -0.925000, -0.815702
1, -0.900000, -0.803184
1, -0.875000, -0.788636
1, -0.850000, -0.775103
1, -0.825000, -0.754466
1, -0.800000, -0.735519
1, -0.775000, -0.728753
1, -0.750000, -0.699319
1, -0.725000, -0.678342
1, -0.700000, -0.669546
1, -0.675000, -0.647893
1, -0.650000, -0.626240
1, -0.625000, -0.612031
1, -0.600000, -0.591393
1, -0.575000, -0.566018
1, -0.550000, -0.542336
1, -0.525000, -0.520006
1, -0.500000, -0.490233
1, -0.475000, -0.459784
1, -0.450000, -0.440500
1, -0.425000, -0.416140
1, -0.400000, -0.383999
1, -0.375000, -0.353888
1, -0.350000, -0.324454
1, -0.325000, -0.299418
1, -0.300000, -0.276073
1, -0.275000, -0.245963
1, -0.250000, -0.217882
1, -0.225000, -0.185741
1, -0.200000, -0.149540
1, -0.175000, -0.127887
1, -0.150000, -0.095069
1, -0.125000, -0.065297
1, -0.100000, -0.032141
1, -0.075000, -0.003383
1, -0.050000, -0.000000
1, -0.025000, -0.000000
1, -0.000000, -0.000000
1, 0.025000, -0.000000
1, 0.050000, 0.000338
1, 0.075000, 0.016916
1, 0.100000, 0.035524
1, 0.125000, 0.063267
1, 0.150000, 0.090671
1, 0.175000, 0.123150
1, 0.200000, 0.149540
1, 0.225000, 0.177282
1, 0.250000, 0.205363
1, 0.275000, 0.232091
1, 0.300000, 0.260511
1, 0.325000, 0.297050
1, 0.350000, 0.331559
1, 0.375000, 0.361331
1, 0.400000, 0.384338
1, 0.425000, 0.407005
1, 0.450000, 0.438131
1, 0.475000, 0.476362
1, 0.500000, 0.496323
1, 0.525000, 0.518991
1, 0.550000, 0.544027
1, 0.575000, 0.577521
1, 0.600000, 0.599513
1, 0.625000, 0.619812
1, 0.650000, 0.651276
1, 0.675000, 0.670223
1, 0.700000, 0.686800
1, 0.724999, 0.719618
1, 0.749999, 0.734504
1, 0.774999, 0.756496
1, 0.799999, 0.777472
1, 0.824999, 0.788975
1, 0.849999, 0.815702
1, 0.874999, 0.826867
1, 0.899999, 0.849873
1, 0.924999, 0.861715
1, 0.949999, 0.869834
1, 0.974999, 0.889796
1, 0.999999, 0.889457
2, -1.000000, -1.025802
2, -0.975000, -1.000090
2, -0.950000, -0.981144
2, -0.925000, -0.962536
2, -0.900000, -0.933778
2, -0.875000, -0.916185
2, -0.850000, -0.886412
2, -0.825000, -0.869158
2, -0.800000, -0.843445
2, -0.775000, -0.823484
2, -0.750000, -0.800478
2, -0.725000, -0.768675
2, -0.700000, -0.745331
2, -0.675000, -0.718265
2, -0.650000, -0.688830
2, -0.625000, -0.665148
2, -0.600000, -0.634022
2, -0.575000, -0.605602
2, -0.550000, -0.579213
2, -0.525000, -0.552824
2, -0.500000, -0.517638
2, -0.475000, -0.488542
2, -0.450000, -0.460799
2, -0.425000, -0.433395
2, -0.400000, -0.400239
2, -0.375000, -0.372835
2, -0.350000, -0.344415
2, -0.325000, -0.318702
2, -0.300000, -0.291636
2, -0.275000, -0.260511
2, -0.250000, -0.231076
2, -0.225000, -0.200289
2, -0.200000, -0.171531
2, -0.175000, -0.145142
2, -0.150000, -0.119767
2, -0.125000, -0.092024
2, -0.100000, -0.061575
2, -0.075000, -0.030449
2, -0.050000, -0.003383
2, -0.025000, 0.000000
2, -0.000000, 0.000000
2, 0.025000, 0.000000
2, 0.050000, 0.006767
2, 0.075000, 0.000000
2, 0.100000, 0.049396
2, 0.125000, 0.083905
2, 0.150000, 0.116046
2, 0.175000, 0.140743
2, 0.200000, 0.168148
2, 0.225000, 0.195890
2, 0.250000, 0.220588
2, 0.275000, 0.245963
2, 0.300000, 0.274382
2, 0.325000, 0.300433
2, 0.350000, 0.331897
2, 0.375000, 0.362346
2, 0.400000, 0.386029
2, 0.425000, 0.409035
2, 0.450000, 0.436101
2, 0.475000, 0.468581
2, 0.500000, 0.499030
2, 0.525000, 0.521359
2, 0.550000, 0.547410
2, 0.575000, 0.579213
2, 0.600000, 0.605602
2, 0.625000, 0.628947
2, 0.650000, 0.658719
2, 0.675000, 0.685109
2, 0.700000, 0.702025
2, 0.724999, 0.735519
2, 0.749999, 0.757172
2, 0.774999, 0.778148
2, 0.799999, 0.803861
2, 0.824999, 0.823146
2, 0.849999, 0.855625
2, 0.874999, 0.870849
2, 0.899999, 0.890811
2, 0.924999, 0.908404
2, 0.949999, 0.919907
2, 0.974999, 0.933440
2, 0.999999, 0.956107
