IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN,MEAS_VEL_L,MEAS_VEL_R
 -0.001,   4414,   4543,  0.755,  0.059,  0.138,  0.000,  0.000,  0.000,  0.000
 -0.001,   4417,   4547,  0.755,  0.059,  0.139,  0.000,  0.000,  0.008,  0.000
 -0.001,   4419,   4548,  0.755,  0.059,  0.138,  0.000,  0.000,  0.000,  0.000
 -0.001,   4421,   4550,  0.756,  0.059,  0.138,  0.000,  0.000,  0.008,  0.000
 -0.001,   4422,   4552,  0.756,  0.059,  0.139,  0.000,  0.000,  0.000,  0.000
 -0.001,   4423,   4552,  0.756,  0.059,  0.138,  0.000,  0.000,  0.000, -0.008
 -0.001,   4423,   4553,  0.756,  0.059,  0.139,  0.000,  0.000,  0.000,  0.008
 -0.001,   4423,   4553,  0.756,  0.059,  0.139,  0.000,  0.000,  0.000,  0.000
 -0.001,   4423,   4553,  0.756,  0.059,  0.139,  0.000,  0.000,  0.000, -0.008
 -0.001,   4424,   4555,  0.756,  0.060,  0.140,  0.000,  0.000,  0.000,  0.008
 -0.001,   4426,   4556,  0.757,  0.060,  0.140,  0.000,  0.000,  0.000, -0.008
 -0.001,   4426,   4557,  0.757,  0.060,  0.139,  0.000,  0.000,  0.000,  0.008
 -0.001,   4426,   4557,  0.757,  0.060,  0.140,  0.000,  0.000,  0.000,  0.000
 -0.001,   4426,   4558,  0.757,  0.060,  0.140,  0.000,  0.000,  0.000,  0.008
 -0.001,   4426,   4557,  0.757,  0.060,  0.140,  0.000,  0.000,  0.000,  0.000
 -0.001,   4429,   4559,  0.757,  0.060,  0.136,  0.000,  0.000, -0.008,  0.017
 -0.001,   4430,   4557,  0.757,  0.060,  0.137,  0.000,  0.000,  0.000, -0.008
 -0.001,   4430,   4560,  0.757,  0.060,  0.139,  0.000,  0.000,  0.000,  0.008
 -0.001,   4430,   4559,  0.757,  0.060,  0.138,  0.000,  0.000,  0.000,  0.017
 -0.001,   4430,   4557,  0.757,  0.060,  0.136,  0.000,  0.000,  0.000, -0.008
 -0.001,   4430,   4557,  0.757,  0.060,  0.136,  0.000,  0.000,  0.000,  0.008
 -0.001,   4430,   4557,  0.757,  0.060,  0.136,  0.000,  0.000,  0.000, -0.008
 -0.001,   4430,   4557,  0.757,  0.060,  0.136,  0.000,  0.000,  0.000,  0.008
 -0.001,   4430,   4557,  0.757,  0.060,  0.136,  0.000,  0.000,  0.000, -0.008
 -0.001,   4430,   4559,  0.757,  0.060,  0.138,  0.000,  0.000,  0.000,  0.017
 -0.001,   4430,   4557,  0.757,  0.060,  0.136,  0.000,  0.000,  0.000,  0.000
 -0.001,   4430,   4558,  0.757,  0.060,  0.137,  0.000,  0.000,  0.000, -0.008
 -0.001,   4430,   4560,  0.757,  0.060,  0.139,  0.000,  0.000,  0.000,  0.008
 -0.001,   4430,   4560,  0.757,  0.060,  0.139,  0.000,  0.000,  0.000,  0.000
 -0.001,   4430,   4560,  0.757,  0.060,  0.139,  0.000,  0.000,  0.000,  0.000
 -0.001,   4430,   4561,  0.757,  0.060,  0.140,  0.000,  0.000,  0.000,  0.008
 -0.001,   4430,   4560,  0.757,  0.060,  0.139,  0.000,  0.000,  0.000, -0.008
 -0.001,   4430,   4561,  0.757,  0.060,  0.140,  0.000,  0.000,  0.000,  0.000
 -0.001,   4430,   4562,  0.758,  0.060,  0.141,  0.000,  0.000,  0.000, -0.008
 -0.001,   4432,   4565,  0.758,  0.060,  0.142,  0.000,  0.000,  0.000,  0.008
 -0.001,   4432,   4563,  0.758,  0.060,  0.140,  0.000,  0.000,  0.000,  0.008
 -0.001,   4432,   4562,  0.758,  0.060,  0.139,  0.000,  0.000,  0.000, -0.008
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
 -0.001,   4432,   4566,  0.758,  0.060,  0.143,  0.000,  0.000,  0.000,  0.000
