IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN
 -0.000,   9494,  10742,  1.180, -0.594,  1.333,  0.000,  0.314
 -0.000,   9472,  10773,  1.180, -0.593,  1.389,  0.000,  0.314
 -0.000,   9451,  10802,  1.180, -0.593,  1.443,  0.000,  0.314
 -0.000,   9429,  10831,  1.180, -0.592,  1.497,  0.000,  0.314
 -0.000,   9406,  10864,  1.180, -0.591,  1.557,  0.000,  0.560
 -0.000,   9370,  10911,  1.180, -0.590,  1.646,  0.000,  0.539
 -0.000,   9331,  10957,  1.180, -0.590,  1.736,  0.000,  0.443
 -0.000,   9303,  10994,  1.180, -0.589,  1.806,  0.000,  0.287
 -0.000,   9284,  11022,  1.180, -0.588,  1.856,  0.000,  0.132
 -0.000,   9278,  11038,  1.179, -0.587,  1.880,  0.038,  0.014
 -0.000,   9308,  11081,  1.177, -0.582,  1.893,  0.077, -0.099
 -0.000,   9384,  11162,  1.173, -0.569,  1.899,  0.113, -0.215
 -0.000,   9502,  11268,  1.167, -0.551,  1.886,  0.131, -0.243
 -0.000,   9651,  11393,  1.160, -0.529,  1.860,  0.156, -0.302
 -0.000,   9832,  11535,  1.153, -0.503,  1.819,  0.169, -0.314
 -0.000,  10027,  11688,  1.146, -0.474,  1.774,  0.177, -0.314
 -0.000,  10234,  11852,  1.141, -0.443,  1.728,  0.185, -0.314
 -0.000,  10447,  12021,  1.136, -0.411,  1.681,  0.192, -0.314
 -0.000,  10664,  12196,  1.134, -0.378,  1.636,  0.200, -0.314
 -0.000,  10914,  12397,  1.132, -0.343,  1.588,  0.205, -0.314
 -0.000,  11148,  12585,  1.132, -0.304,  1.535,  0.209, -0.276
 -0.000,  11361,  12763,  1.134, -0.271,  1.497,  0.215, -0.223
 -0.000,  11618,  12990,  1.138, -0.230,  1.465,  0.219, -0.200
 -0.000,  11854,  13202,  1.142, -0.197,  1.442,  0.225, -0.165
 -0.000,  12095,  13421,  1.148, -0.154,  1.416,  0.227, -0.140
 -0.000,  12337,  13644,  1.154, -0.115,  1.396,  0.229, -0.119
 -0.000,  12577,  13872,  1.162, -0.076,  1.383,  0.230, -0.070
 -0.000,  12815,  14102,  1.169, -0.038,  1.374,  0.224, -0.036
 -0.000,  13041,  14326,  1.177, -0.000,  1.372,  0.207,  0.019
 -0.000,  13251,  14541,  1.184,  0.035,  1.378,  0.196,  0.048
 -0.000,  13449,  14747,  1.190,  0.068,  1.386,  0.182,  0.082
 -0.000,  13633,  14944,  1.196,  0.100,  1.400,  0.169,  0.106
 -0.000,  13804,  15129,  1.201,  0.130,  1.415,  0.163,  0.114
 -0.000,  13963,  15304,  1.205,  0.158,  1.432,  0.155,  0.125
 -0.000,  14118,  15477,  1.208,  0.185,  1.451,  0.149,  0.127
 -0.000,  14264,  15642,  1.211,  0.212,  1.472,  0.142,  0.131
 -0.000,  14405,  15801,  1.214,  0.237,  1.491,  0.133,  0.129
 -0.000,  14537,  15951,  1.215,  0.261,  1.510,  0.126,  0.124
 -0.000,  14662,  16095,  1.216,  0.283,  1.530,  0.116,  0.112
 -0.000,  14778,  16227,  1.217,  0.304,  1.547,  0.109,  0.098
 -0.000,  14888,  16350,  1.217,  0.324,  1.561,  0.100,  0.080
 -0.000,  14991,  16464,  1.218,  0.342,  1.573,  0.092,  0.061
 -0.000,  15090,  16571,  1.217,  0.360,  1.582,  0.089,  0.054
 -0.000,  15186,  16673,  1.217,  0.376,  1.588,  0.084,  0.039
