IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN,MEAS_VEL_L,MEAS_VEL_R
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.001,      0,      0,  0.000,  0.000,  0.000,  0.039,  0.000,  0.000,  0.000
 -0.001,     65,     79,  0.012,  0.000,  0.015,  0.181,  0.000,  0.101,  0.110
 -0.001,    251,    278,  0.045,  0.001,  0.029,  0.279,  0.000,  0.186,  0.203
 -0.001,    524,    562,  0.092,  0.003,  0.041,  0.353,  0.000,  0.271,  0.262
 -0.001,    867,    912,  0.150,  0.005,  0.048,  0.398,  0.000,  0.313,  0.321
 -0.001,   1254,   1316,  0.217,  0.009,  0.066,  0.427,  0.000,  0.338,  0.355
 -0.001,   1674,   1751,  0.289,  0.014,  0.082,  0.451,  0.000,  0.364,  0.372
 -0.001,   2122,   2209,  0.366,  0.021,  0.093,  0.466,  0.000,  0.338,  0.338
 -0.001,   2584,   2684,  0.444,  0.029,  0.107,  0.477,  0.000,  0.414,  0.423
 -0.001,   3051,   3166,  0.524,  0.038,  0.123,  0.484,  0.000,  0.321,  0.330
 -0.001,   3528,   3657,  0.605,  0.049,  0.138,  0.489,  0.000,  0.389,  0.414
 -0.001,   4013,   4154,  0.688,  0.061,  0.151,  0.492,  0.000,  0.406,  0.414
 -0.001,   4501,   4656,  0.770,  0.074,  0.166,  0.495,  0.000,  0.406,  0.423
 -0.001,   4995,   5166,  0.854,  0.088,  0.183,  0.496,  0.000,  0.457,  0.474
 -0.001,   5489,   5670,  0.937,  0.104,  0.193,  0.498,  0.000,  0.423,  0.431
 -0.001,   6018,   6213,  1.026,  0.122,  0.208,  0.498,  0.000,  0.423,  0.431
 -0.001,   6506,   6718,  1.108,  0.140,  0.226,  0.499,  0.000,  0.414,  0.431
 -0.001,   7001,   7228,  1.190,  0.160,  0.242,  0.499,  0.000,  0.448,  0.465
 -0.001,   7497,   7739,  1.273,  0.181,  0.258,  0.499,  0.000,  0.465,  0.491
 -0.001,   7981,   8242,  1.353,  0.203,  0.279,  0.500,  0.000,  0.398,  0.423
 -0.001,   8396,   8660,  1.421,  0.223,  0.282,  0.000,  0.000,  0.085,  0.042
 -0.001,   8400,   8667,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000,  0.000
 -0.001,   8400,   8669,  1.422,  0.224,  0.287,  0.000,  0.000,  0.000,  0.000
 -0.001,   8400,   8670,  1.422,  0.224,  0.288,  0.000,  0.000,  0.000,  0.008
 -0.001,   8400,   8670,  1.422,  0.224,  0.288,  0.000,  0.000,  0.000,  0.000
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000,  0.000
 -0.001,   8399,   8667,  1.422,  0.223,  0.286,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8667,  1.422,  0.223,  0.286,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8667,  1.422,  0.223,  0.286,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8667,  1.422,  0.223,  0.286,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8663,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8666,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8663,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8666,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8663,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8666,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8663,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8666,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8663,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8666,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000,  0.008
 -0.001,   8399,   8663,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000, -0.008
 -0.001,   8399,   8664,  1.422,  0.223,  0.285,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.282,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
 -0.001,   8399,   8665,  1.422,  0.223,  0.284,  0.000,  0.000,  0.000,  0.017
 -0.001,   8399,   8664,  1.422,  0.223,  0.283,  0.000,  0.000,  0.000, -0.017
