IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN,MEAS_VEL_L,MEAS_VEL_R
 -0.001,  20373,  26283,  0.286,  0.048,  0.028,  0.240, -0.046,  0.220,  0.220
 -0.001,  20625,  26534,  0.329,  0.049,  0.027,  0.243, -0.055,  0.220,  0.220
 -0.001,  20879,  26786,  0.371,  0.050,  0.025,  0.245, -0.062,  0.211,  0.220
 -0.001,  21134,  27041,  0.415,  0.051,  0.025,  0.246, -0.066,  0.220,  0.220
 -0.001,  21392,  27298,  0.458,  0.052,  0.024,  0.246, -0.069,  0.220,  0.220
 -0.001,  21651,  27553,  0.502,  0.053,  0.020,  0.247, -0.071,  0.237,  0.228
 -0.001,  21907,  27808,  0.545,  0.054,  0.019,  0.243, -0.077,  0.220,  0.220
 -0.001,  22163,  28058,  0.588,  0.055,  0.012,  0.225, -0.082,  0.228,  0.228
 -0.001,  22399,  28288,  0.627,  0.055,  0.006,  0.206, -0.087,  0.195,  0.186
 -0.001,  22621,  28505,  0.664,  0.055,  0.001,  0.186, -0.095,  0.169,  0.178
 -0.001,  22826,  28701,  0.698,  0.055, -0.009,  0.169, -0.100,  0.169,  0.169
 -0.001,  23011,  28877,  0.729,  0.055, -0.019,  0.152, -0.106,  0.152,  0.144
 -0.001,  23183,  29038,  0.757,  0.054, -0.030,  0.137, -0.112,  0.135,  0.127
 -0.001,  23341,  29185,  0.783,  0.053, -0.042,  0.125, -0.116,  0.118,  0.118
 -0.001,  23486,  29317,  0.806,  0.052, -0.056,  0.112, -0.124,  0.127,  0.110
 -0.001,  23618,  29435,  0.827,  0.050, -0.071,  0.102, -0.129,  0.110,  0.093
 -0.001,  23742,  29543,  0.847,  0.049, -0.088,  0.091, -0.136,  0.101,  0.093
 -0.001,  23855,  29640,  0.864,  0.047, -0.105,  0.082, -0.141,  0.093,  0.076
 -0.001,  23958,  29724,  0.880,  0.045, -0.125,  0.071, -0.149,  0.085,  0.068
 -0.001,  24054,  29799,  0.894,  0.043, -0.148,  0.064, -0.154,  0.068,  0.051
 -0.001,  24140,  29864,  0.907,  0.041, -0.170,  0.056, -0.160,  0.068,  0.042
 -0.001,  24220,  29923,  0.918,  0.039, -0.193,  0.050, -0.165,  0.068,  0.051
 -0.001,  24292,  29972,  0.929,  0.037, -0.217,  0.045, -0.169,  0.051,  0.034
 -0.001,  24351,  30011,  0.937,  0.035, -0.239,  0.000,  0.785,  0.000,  0.017
 -0.001,  24324,  30078,  0.940,  0.035, -0.138,  0.000,  0.785, -0.034,  0.059
 -0.001,  24278,  30154,  0.942,  0.034, -0.008,  0.000,  0.785, -0.034,  0.059
 -0.001,  24232,  30225,  0.945,  0.035,  0.117,  0.000,  0.785, -0.034,  0.059
 -0.001,  24182,  30296,  0.946,  0.035,  0.246,  0.000,  0.785, -0.042,  0.059
 -0.001,  24126,  30367,  0.947,  0.035,  0.382,  0.000,  0.785, -0.051,  0.059
 -0.001,  24071,  30439,  0.949,  0.036,  0.517,  0.000,  0.785, -0.042,  0.059
 -0.001,  24014,  30511,  0.950,  0.037,  0.655,  0.000,  0.785, -0.051,  0.068
 -0.001,  23954,  30582,  0.951,  0.037,  0.795,  0.000,  0.785, -0.051,  0.068
 -0.001,  23891,  30655,  0.951,  0.038,  0.940,  0.000,  0.785, -0.059,  0.059
 -0.001,  23836,  30719,  0.952,  0.039,  1.067,  0.000,  0.446, -0.042,  0.042
 -0.001,  23801,  30763,  0.952,  0.039,  1.152,  0.000,  0.376, -0.034,  0.034
 -0.001,  23773,  30801,  0.952,  0.040,  1.222,  0.000,  0.319, -0.025,  0.034
 -0.001,  23750,  30834,  0.952,  0.041,  1.282,  0.000,  0.249, -0.008,  0.034
 -0.001,  23731,  30858,  0.953,  0.041,  1.328,  0.000,  0.201, -0.017,  0.017
 -0.001,  23717,  30880,  0.953,  0.042,  1.367,  0.000,  0.156, -0.017,  0.017
 -0.001,  23706,  30897,  0.953,  0.042,  1.396,  0.000,  0.122, -0.008,  0.008
 -0.001,  23697,  30913,  0.953,  0.043,  1.423,  0.000,  0.099, -0.017,  0.017
 -0.001,  23691,  30923,  0.953,  0.043,  1.440,  0.000,  0.080,  0.000,  0.000
 -0.001,  23686,  30930,  0.953,  0.043,  1.453,  0.000,  0.066,  0.000,  0.017
 -0.001,  23683,  30937,  0.953,  0.044,  1.464,  0.000,  0.052, -0.008,  0.008
 -0.001,  23683,  30944,  0.953,  0.044,  1.471,  0.000,  0.041,  0.000,  0.000
 -0.001,  23683,  30949,  0.953,  0.045,  1.477,  0.000,  0.036,  0.000,  0.000
 -0.001,  23683,  30951,  0.953,  0.045,  1.479,  0.000,  0.032,  0.000,  0.000
 -0.001,  23683,  30955,  0.953,  0.045,  1.483,  0.000,  0.026,  0.000,  0.000
 -0.001,  23689,  30964,  0.953,  0.047,  1.486,  0.054,  0.032,  0.025,  0.025
 -0.001,  23741,  31036,  0.954,  0.057,  1.507,  0.120,  0.030,  0.059,  0.093
 -0.001,  23853,  31171,  0.955,  0.078,  1.532,  0.163,  0.027,  0.118,  0.135
 -0.001,  24012,  31352,  0.956,  0.107,  1.556,  0.192,  0.025,  0.144,  0.169
 -0.001,  24201,  31561,  0.956,  0.140,  1.577,  0.211,  0.013,  0.144,  0.152
 -0.001,  24417,  31785,  0.956,  0.178,  1.585,  0.223, -0.004,  0.186,  0.195
 -0.001,  24645,  32023,  0.955,  0.217,  1.596,  0.232, -0.022,  0.195,  0.211
 -0.001,  24885,  32267,  0.954,  0.258,  1.600,  0.237, -0.034,  0.203,  0.211
 -0.001,  25131,  32514,  0.953,  0.300,  1.601,  0.241, -0.046,  0.211,  0.220
 -0.001,  25382,  32766,  0.951,  0.342,  1.603,  0.243, -0.054,  0.237,  0.245
 -0.001,  25630,  33014,  0.950,  0.384,  1.603,  0.245, -0.062,  0.211,  0.211
 -0.001,  25885,  33268,  0.949,  0.427,  1.601,  0.246, -0.068,  0.220,  0.220
 -0.001,  26138,  33522,  0.947,  0.470,  1.603,  0.246, -0.073,  0.220,  0.220
 -0.001,  26391,  33776,  0.946,  0.513,  1.604,  0.247, -0.078,  0.203,  0.195
 -0.001,  26648,  34030,  0.945,  0.556,  1.600,  0.234, -0.083,  0.220,  0.211
 -0.001,  26893,  34270,  0.943,  0.597,  1.595,  0.218, -0.091,  0.203,  0.195
 -0.001,  27124,  34494,  0.943,  0.635,  1.588,  0.200, -0.098,  0.186,  0.186
 -0.001,  27339,  34702,  0.942,  0.671,  1.580,  0.184, -0.105,  0.178,  0.169
 -0.001,  27536,  34891,  0.942,  0.704,  1.572,  0.167, -0.112,  0.169,  0.161
 -0.001,  27718,  35065,  0.942,  0.734,  1.563,  0.151, -0.118,  0.144,  0.144
 -0.001,  27884,  35224,  0.942,  0.761,  1.556,  0.135, -0.126,  0.135,  0.127
 -0.001,  28040,  35367,  0.943,  0.787,  1.542,  0.120, -0.135,  0.118,  0.118
 -0.001,  28179,  35490,  0.944,  0.809,  1.525,  0.108, -0.143,  0.110,  0.093
 -0.001,  28306,  35603,  0.945,  0.829,  1.510,  0.097, -0.154,  0.093,  0.076
 -0.001,  28426,  35704,  0.946,  0.848,  1.489,  0.087, -0.161,  0.101,  0.085
 -0.001,  28534,  35792,  0.948,  0.864,  1.468,  0.079, -0.166,  0.085,  0.068
 -0.001,  28635,  35872,  0.950,  0.879,  1.446,  0.071, -0.174,  0.085,  0.059
 -0.001,  28729,  35944,  0.952,  0.893,  1.422,  0.064, -0.179,  0.076,  0.051
 -0.001,  28826,  36013,  0.954,  0.907,  1.392,  0.057, -0.184,  0.076,  0.051
 -0.001,  28904,  36068,  0.956,  0.918,  1.368,  0.051, -0.189,  0.059,  0.051
 -0.001,  28979,  36116,  0.958,  0.928,  1.339,  0.045, -0.194,  0.059,  0.034
 -0.001,  29032,  36161,  0.960,  0.936,  1.330,  0.000,  0.785, -0.042,  0.051
 -0.001,  29005,  36229,  0.961,  0.940,  1.432,  0.000,  0.785, -0.025,  0.051
 -0.001,  28963,  36297,  0.961,  0.942,  1.549,  0.000,  0.785, -0.042,  0.051
 -0.001,  28914,  36367,  0.961,  0.944,  1.676,  0.000,  0.785, -0.042,  0.059
 -0.001,  28862,  36435,  0.961,  0.945,  1.804,  0.000,  0.785, -0.034,  0.059
 -0.001,  28808,  36505,  0.960,  0.946,  1.937,  0.000,  0.785, -0.051,  0.068
 -0.001,  28753,  36576,  0.960,  0.948,  2.071,  0.000,  0.785, -0.042,  0.068
 -0.001,  28694,  36646,  0.959,  0.949,  2.209,  0.000,  0.785, -0.051,  0.059
 -0.001,  28634,  36716,  0.959,  0.949,  2.348,  0.000,  0.785, -0.051,  0.059
 -0.001,  28572,  36787,  0.958,  0.950,  2.490,  0.000,  0.785, -0.051,  0.051
 -0.001,  28516,  36851,  0.958,  0.950,  2.618,  0.000,  0.446, -0.042,  0.034
 -0.001,  28478,  36894,  0.957,  0.950,  2.705,  0.000,  0.377, -0.034,  0.034
 -0.001,  28449,  36932,  0.957,  0.951,  2.776,  0.000,  0.306, -0.017,  0.034
 -0.001,  28423,  36962,  0.956,  0.951,  2.836,  0.000,  0.246, -0.025,  0.017
 -0.001,  28402,  36988,  0.956,  0.951,  2.886,  0.000,  0.205, -0.017,  0.025
 -0.001,  28386,  37009,  0.955,  0.951,  2.926,  0.000,  0.166, -0.017,  0.017
 -0.001,  28373,  37027,  0.955,  0.951,  2.959,  0.000,  0.136, -0.008,  0.017
 -0.001,  28362,  37041,  0.955,  0.951,  2.986,  0.000,  0.109, -0.008,  0.008
 -0.001,  28352,  37054,  0.955,  0.951,  3.010,  0.000,  0.088,  0.000,  0.008
 -0.001,  28344,  37064,  0.954,  0.951,  3.029,  0.000,  0.068,  0.000,  0.008
 -0.001,  28336,  37073,  0.954,  0.951,  3.047,  0.000,  0.055, -0.008,  0.008
 -0.001,  28334,  37078,  0.954,  0.951,  3.055,  0.000,  0.041,  0.000,  0.000
 -0.001,  28334,  37079,  0.954,  0.951,  3.056,  0.000,  0.031,  0.000,  0.000
 -0.001,  28334,  37080,  0.954,  0.951,  3.057,  0.020,  0.032,  0.008,  0.008
 -0.001,  28360,  37119,  0.948,  0.952,  3.071,  0.097,  0.025,  0.034,  0.059
 -0.001,  28441,  37225,  0.933,  0.952,  3.098,  0.144,  0.024,  0.093,  0.118
 -0.001,  28575,  37381,  0.908,  0.953,  3.121,  0.179,  0.023,  0.127,  0.152
 -0.001,  28751,  37574,  0.877,  0.954,  3.139,  0.199,  0.020,  0.169,  0.186
 -0.001,  28950,  37784,  0.842,  0.953, -3.132,  0.216,  0.000,  0.186,  0.186
 -0.001,  29170,  38010,  0.805,  0.953, -3.126,  0.227, -0.018,  0.186,  0.195
 -0.001,  29404,  38249,  0.765,  0.952, -3.120,  0.235, -0.034,  0.203,  0.203
 -0.001,  29647,  38495,  0.723,  0.951, -3.117,  0.240, -0.045,  0.211,  0.211
 -0.001,  29893,  38742,  0.681,  0.950, -3.116,  0.243, -0.051,  0.211,  0.211
 -0.001,  30143,  38993,  0.639,  0.949, -3.115,  0.244, -0.057,  0.203,  0.211
 -0.001,  30396,  39244,  0.597,  0.948, -3.117,  0.246, -0.063,  0.220,  0.211
 -0.001,  30651,  39497,  0.554,  0.947, -3.119,  0.246, -0.068,  0.211,  0.211
 -0.001,  30904,  39750,  0.511,  0.946, -3.119,  0.247, -0.072,  0.220,  0.220
 -0.001,  31159,  40002,  0.468,  0.945, -3.123,  0.247, -0.076,  0.220,  0.211
 -0.001,  31414,  40253,  0.425,  0.944, -3.127,  0.230, -0.081,  0.203,  0.211
 -0.001,  31656,  40488,  0.385,  0.944, -3.134,  0.211, -0.088,  0.203,  0.195
 -0.001,  31878,  40705,  0.348,  0.944, -3.140,  0.190, -0.095,  0.178,  0.178
 -0.001,  32081,  40902,  0.314,  0.944,  3.137,  0.174, -0.100,  0.161,  0.152
 -0.001,  32267,  41080,  0.283,  0.944,  3.129,  0.157, -0.106,  0.144,  0.144
 -0.001,  32442,  41243,  0.254,  0.945,  3.116,  0.144, -0.111,  0.144,  0.135
 -0.001,  32601,  41393,  0.228,  0.946,  3.106,  0.129, -0.120,  0.135,  0.118
 -0.001,  32748,  41529,  0.204,  0.946,  3.094,  0.118, -0.126,  0.118,  0.101
 -0.001,  32884,  41651,  0.183,  0.948,  3.079,  0.106, -0.131,  0.101,  0.093
 -0.001,  33008,  41761,  0.163,  0.949,  3.065,  0.094, -0.138,  0.101,  0.093
 -0.001,  33134,  41870,  0.143,  0.951,  3.046,  0.085, -0.145,  0.085,  0.085
 -0.001,  33236,  41956,  0.127,  0.952,  3.029,  0.075, -0.151,  0.076,  0.068
 -0.001,  33334,  42034,  0.112,  0.954,  3.008,  0.067, -0.158,  0.076,  0.068
 -0.001,  33422,  42100,  0.100,  0.956,  2.984,  0.060, -0.163,  0.068,  0.051
 -0.001,  33502,  42159,  0.088,  0.958,  2.962,  0.054, -0.171,  0.068,  0.042
 -0.001,  33579,  42211,  0.077,  0.960,  2.935,  0.048, -0.175,  0.059,  0.034
 -0.001,  33648,  42256,  0.068,  0.962,  2.910,  0.043, -0.179,  0.051,  0.025
 -0.001,  33652,  42308,  0.063,  0.963,  2.961,  0.000,  0.785, -0.017,  0.051
 -0.001,  33612,  42375,  0.061,  0.964,  3.075,  0.000,  0.785, -0.042,  0.051
 -0.001,  33568,  42444,  0.059,  0.964, -3.087,  0.000,  0.785, -0.034,  0.051
 -0.001,  33519,  42516,  0.057,  0.963, -2.958,  0.000,  0.785, -0.042,  0.059
 -0.001,  33466,  42587,  0.055,  0.963, -2.826,  0.000,  0.785, -0.042,  0.059
 -0.001,  33412,  42659,  0.054,  0.962, -2.691,  0.000,  0.785, -0.042,  0.068
 -0.001,  33355,  42730,  0.053,  0.962, -2.554,  0.000,  0.785, -0.051,  0.059
 -0.001,  33295,  42802,  0.052,  0.961, -2.413,  0.000,  0.785, -0.051,  0.059
 -0.001,  33234,  42874,  0.052,  0.961, -2.271,  0.000,  0.785, -0.059,  0.059
 -0.001,  33175,  42946,  0.051,  0.960, -2.131,  0.000,  0.485, -0.042,  0.051
 -0.001,  33133,  42996,  0.051,  0.959, -2.033,  0.000,  0.422, -0.034,  0.034
 -0.001,  33101,  43038,  0.050,  0.958, -1.954,  0.000,  0.344, -0.034,  0.034
 -0.001,  33075,  43072,  0.050,  0.958, -1.890,  0.000,  0.274, -0.017,  0.025
 -0.001,  33053,  43100,  0.050,  0.957, -1.837,  0.000,  0.218, -0.017,  0.017
 -0.001,  33035,  43123,  0.050,  0.957, -1.793,  0.000,  0.173, -0.008,  0.017
 -0.001,  33022,  43143,  0.050,  0.956, -1.758,  0.000,  0.136, -0.008,  0.017
 -0.001,  33011,  43157,  0.050,  0.956, -1.731,  0.000,  0.112, -0.008,  0.008
 -0.001,  33004,  43170,  0.050,  0.955, -1.710,  0.000,  0.087,  0.000,  0.008
 -0.001,  33000,  43180,  0.049,  0.955, -1.695,  0.000,  0.072,  0.000,  0.017
 -0.001,  32995,  43188,  0.049,  0.955, -1.681,  0.000,  0.056,  0.000,  0.008
 -0.001,  32995,  43194,  0.049,  0.954, -1.674,  0.000,  0.046,  0.000,  0.000
 -0.001,  32995,  43198,  0.049,  0.954, -1.670,  0.000,  0.038,  0.000,  0.000
 -0.001,  32995,  43199,  0.049,  0.954, -1.669,  0.000,  0.032,  0.000,  0.000
 -0.001,  32995,  43199,  0.049,  0.954, -1.669,  0.000,  0.027,  0.000,  0.000
 -0.001,  33002,  43206,  0.049,  0.953, -1.669,  0.054,  0.033,  0.034,  0.017
 -0.001,  33053,  43278,  0.048,  0.942, -1.647,  0.120,  0.033,  0.068,  0.093
 -0.001,  33160,  43412,  0.047,  0.922, -1.618,  0.163,  0.033,  0.101,  0.118
 -0.001,  33314,  43588,  0.046,  0.894, -1.594,  0.192,  0.031,  0.144,  0.161
 -0.001,  33503,  43794,  0.046,  0.861, -1.576,  0.210,  0.021,  0.169,  0.186
 -0.001,  33716,  44017,  0.046,  0.824, -1.565,  0.222,  0.002,  0.186,  0.195
 -0.001,  33945,  44252,  0.046,  0.784, -1.559,  0.231, -0.016,  0.195,  0.211
 -0.001,  34180,  44494,  0.047,  0.744, -1.552,  0.237, -0.030,  0.203,  0.211
 -0.001,  34426,  44742,  0.048,  0.702, -1.549,  0.241, -0.040,  0.211,  0.211
 -0.001,  34674,  44990,  0.049,  0.660, -1.549,  0.244, -0.047,  0.211,  0.203
 -0.001,  34927,  45245,  0.049,  0.617, -1.547,  0.245, -0.057,  0.203,  0.220
 -0.001,  35181,  45497,  0.050,  0.575, -1.549,  0.246, -0.062,  0.220,  0.211
 -0.001,  35434,  45749,  0.051,  0.532, -1.551,  0.247, -0.067,  0.211,  0.211
 -0.001,  35691,  46004,  0.052,  0.489, -1.553,  0.247, -0.070,  0.211,  0.211
 -0.001,  35947,  46256,  0.053,  0.446, -1.557,  0.237, -0.076,  0.211,  0.211
 -0.001,  36196,  46499,  0.053,  0.404, -1.563,  0.220, -0.080,  0.211,  0.203
 -0.001,  36429,  46722,  0.053,  0.366, -1.574,  0.204, -0.085,  0.195,  0.186
 -0.001,  36643,  46931,  0.053,  0.330, -1.579,  0.186, -0.090,  0.169,  0.169
 -0.001,  36842,  47124,  0.053,  0.297, -1.586,  0.167, -0.096,  0.161,  0.152
 -0.001,  37025,  47297,  0.052,  0.266, -1.596,  0.153, -0.098,  0.110,  0.110
 -0.001,  37194,  47456,  0.051,  0.239, -1.607,  0.137, -0.104,  0.144,  0.127
 -0.001,  37347,  47599,  0.050,  0.214, -1.618,  0.122, -0.112,  0.118,  0.118
 -0.001,  37484,  47728,  0.049,  0.191, -1.626,  0.109, -0.116,  0.118,  0.093
 -0.001,  37613,  47842,  0.048,  0.171, -1.642,  0.098, -0.123,  0.110,  0.093
 -0.001,  37729,  47944,  0.046,  0.152, -1.657,  0.089, -0.127,  0.101,  0.085
 -0.001,  37836,  48037,  0.045,  0.136, -1.672,  0.079, -0.138,  0.085,  0.068
 -0.001,  37933,  48119,  0.043,  0.120, -1.688,  0.072, -0.141,  0.076,  0.068
 -0.001,  38026,  48194,  0.041,  0.106, -1.708,  0.065, -0.145,  0.076,  0.076
 -0.001,  38111,  48261,  0.039,  0.094, -1.727,  0.058, -0.152,  0.076,  0.059
 -0.001,  38189,  48319,  0.038,  0.082, -1.748,  0.051, -0.156,  0.068,  0.042
 -0.001,  38261,  48370,  0.036,  0.072, -1.771,  0.045, -0.162,  0.059,  0.042
 -0.001,  38310,  48414,  0.034,  0.064, -1.776,  0.000,  0.785, -0.034,  0.059
 -0.001,  38284,  48481,  0.033,  0.061, -1.677,  0.000,  0.785, -0.025,  0.059
 -0.001,  38241,  48550,  0.033,  0.059, -1.557,  0.000,  0.785, -0.034,  0.059
 -0.001,  38193,  48620,  0.033,  0.057, -1.431,  0.000,  0.785, -0.042,  0.068
 -0.001,  38140,  48690,  0.034,  0.056, -1.300,  0.000,  0.785, -0.042,  0.059
 -0.001,  38085,  48760,  0.034,  0.054, -1.166,  0.000,  0.785, -0.051,  0.059
 -0.001,  38030,  48831,  0.035,  0.053, -1.031,  0.000,  0.785, -0.051,  0.059
 -0.001,  37973,  48903,  0.036,  0.052, -0.894,  0.000,  0.785, -0.042,  0.051
 -0.001,  37912,  48975,  0.036,  0.051, -0.752,  0.000,  0.785, -0.051,  0.059
 -0.001,  37852,  49048,  0.037,  0.051, -0.610,  0.000,  0.785, -0.051,  0.059
 -0.001,  37800,  49112,  0.038,  0.050, -0.495,  0.000,  0.426, -0.034,  0.042
 -0.001,  37767,  49156,  0.039,  0.050, -0.411,  0.000,  0.356, -0.025,  0.034
 -0.001,  37740,  49192,  0.039,  0.050, -0.342,  0.000,  0.279, -0.017,  0.025
 -0.001,  37720,  49219,  0.040,  0.049, -0.286,  0.000,  0.226, -0.017,  0.025
 -0.001,  37702,  49247,  0.041,  0.049, -0.242,  0.000,  0.184, -0.017,  0.025
 -0.001,  37692,  49266,  0.042,  0.049, -0.206,  0.000,  0.155, -0.017,  0.017
 -0.001,  37679,  49285,  0.042,  0.049, -0.172,  0.000,  0.125, -0.008,  0.000
 -0.001,  37672,  49300,  0.043,  0.049, -0.148,  0.000,  0.101,  0.000,  0.008
 -0.001,  37668,  49313,  0.043,  0.049, -0.130,  0.000,  0.082,  0.000,  0.017
 -0.001,  37665,  49321,  0.044,  0.049, -0.118,  0.000,  0.062,  0.000,  0.008
 -0.001,  37665,  49325,  0.044,  0.049, -0.114,  0.000,  0.049,  0.000,  0.000
 -0.001,  37665,  49329,  0.045,  0.049, -0.110,  0.000,  0.041,  0.000,  0.000
 -0.001,  37665,  49334,  0.045,  0.048, -0.105,  0.000,  0.035,  0.000,  0.000
 -0.001,  37665,  49341,  0.046,  0.048, -0.097,  0.000,  0.032,  0.000,  0.008
 -0.001,  37665,  49345,  0.046,  0.048, -0.093,  0.000,  0.031,  0.000,  0.000
 -0.001,  37665,  49345,  0.046,  0.048, -0.093,  0.000,  0.027,  0.000,  0.000
 -0.001,  37665,  49345,  0.046,  0.048, -0.093,  0.010,  0.034,  0.000,  0.000
 -0.001,  37689,  49375,  0.050,  0.048, -0.086,  0.084,  0.029,  0.034,  0.059
 -0.001,  37758,  49471,  0.064,  0.047, -0.058,  0.139,  0.029,  0.085,  0.101
 -0.001,  37888,  49625,  0.088,  0.046, -0.032,  0.173,  0.029,  0.127,  0.135
 -0.001,  38059,  49813,  0.119,  0.045, -0.014,  0.199,  0.029,  0.161,  0.169
 -0.001,  38258,  50028,  0.154,  0.045,  0.003,  0.216,  0.010,  0.169,  0.186
 -0.001,  38479,  50256,  0.192,  0.045,  0.011,  0.227, -0.012,  0.178,  0.178
 -0.001,  38713,  50496,  0.232,  0.046,  0.017,  0.234, -0.024,  0.203,  0.203
 -0.001,  38957,  50742,  0.273,  0.047,  0.019,  0.239, -0.038,  0.211,  0.211
 -0.001,  39205,  50993,  0.315,  0.048,  0.023,  0.242, -0.045,  0.211,  0.220
 -0.001,  39457,  51245,  0.358,  0.049,  0.023,  0.244, -0.051,  0.203,  0.203
 -0.001,  39711,  51502,  0.401,  0.050,  0.026,  0.246, -0.056,  0.203,  0.211
 -0.001,  39966,  51757,  0.444,  0.051,  0.026,  0.246, -0.064,  0.203,  0.211
 -0.001,  40223,  52013,  0.488,  0.052,  0.025,  0.247, -0.067,  0.211,  0.220
 -0.001,  40480,  52266,  0.531,  0.053,  0.020,  0.245, -0.075,  0.211,  0.203
 -0.001,  40737,  52519,  0.574,  0.054,  0.016,  0.227, -0.080,  0.211,  0.211
 -0.001,  40982,  52756,  0.615,  0.054,  0.008,  0.210, -0.086,  0.186,  0.186
 -0.001,  41208,  52975,  0.652,  0.054,  0.000,  0.194, -0.092,  0.186,  0.186
 -0.001,  41415,  53175,  0.687,  0.054, -0.007,  0.176, -0.097,  0.169,  0.161
 -0.001,  41607,  53358,  0.719,  0.054, -0.017,  0.161, -0.101,  0.161,  0.144
 -0.001,  41781,  53526,  0.747,  0.053, -0.023,  0.145, -0.106,  0.144,  0.135
 -0.001,  41946,  53680,  0.774,  0.052, -0.035,  0.131, -0.113,  0.135,  0.127
 -0.001,  42096,  53818,  0.799,  0.051, -0.048,  0.116, -0.121,  0.118,  0.110
 -0.001,  42234,  53944,  0.821,  0.050, -0.061,  0.104, -0.128,  0.110,  0.101
 -0.001,  42360,  54055,  0.841,  0.049, -0.077,  0.091, -0.135,  0.101,  0.093
 -0.001,  42472,  54150,  0.859,  0.047, -0.095,  0.083, -0.141,  0.085,  0.068
 -0.001,  42578,  54237,  0.875,  0.046, -0.115,  0.074, -0.148,  0.085,  0.068
 -0.001,  42674,  54315,  0.889,  0.044, -0.134,  0.066, -0.153,  0.076,  0.059
 -0.001,  42765,  54383,  0.903,  0.042, -0.159,  0.059, -0.159,  0.076,  0.051
 -0.001,  42847,  54444,  0.915,  0.040, -0.181,  0.054, -0.162,  0.068,  0.051
 -0.001,  42923,  54498,  0.925,  0.038, -0.205,  0.047, -0.168,  0.059,  0.051
 -0.001,  42994,  54543,  0.935,  0.036, -0.233,  0.042, -0.172,  0.059,  0.034
 -0.001,  42989,  54598,  0.939,  0.035, -0.169,  0.000,  0.785, -0.017,  0.051
 -0.001,  42948,  54666,  0.941,  0.034, -0.052,  0.000,  0.785, -0.042,  0.059
 -0.001,  42903,  54732,  0.943,  0.034,  0.066,  0.000,  0.785, -0.042,  0.059
 -0.001,  42857,  54801,  0.945,  0.035,  0.189,  0.000,  0.785, -0.034,  0.059
 -0.001,  42808,  54873,  0.947,  0.035,  0.318,  0.000,  0.785, -0.034,  0.059
 -0.001,  42754,  54943,  0.948,  0.036,  0.451,  0.000,  0.785, -0.042,  0.059
 -0.001,  42697,  55015,  0.949,  0.036,  0.589,  0.000,  0.785, -0.051,  0.059
 -0.001,  42632,  55094,  0.950,  0.037,  0.728,  0.000,  0.785, -0.051,  0.059
 -0.001,  42570,  55167,  0.951,  0.037,  0.872,  0.000,  0.785, -0.051,  0.068
 -0.001,  42508,  55238,  0.951,  0.038,  1.016,  0.000,  0.485, -0.042,  0.059
 -0.001,  42469,  55289,  0.952,  0.039,  1.125,  0.000,  0.410, -0.025,  0.042
 -0.001,  42439,  55330,  0.952,  0.040,  1.201,  0.000,  0.331, -0.034,  0.034
 -0.001,  42412,  55364,  0.952,  0.041,  1.266,  0.000,  0.252, -0.025,  0.034
 -0.001,  42392,  55391,  0.953,  0.041,  1.316,  0.000,  0.202, -0.008,  0.025
 -0.001,  42375,  55413,  0.953,  0.042,  1.357,  0.000,  0.168, -0.017,  0.008
 -0.001,  42362,  55432,  0.953,  0.042,  1.392,  0.000,  0.137, -0.008,  0.008
 -0.001,  42351,  55446,  0.953,  0.042,  1.418,  0.000,  0.110,  0.000,  0.008
 -0.001,  42343,  55459,  0.953,  0.043,  1.441,  0.000,  0.089,  0.000,  0.008
 -0.001,  42337,  55465,  0.953,  0.043,  1.454,  0.000,  0.068,  0.000, -0.008
 -0.001,  42337,  55473,  0.953,  0.043,  1.462,  0.000,  0.055,  0.000,  0.008
 -0.001,  42337,  55478,  0.953,  0.044,  1.467,  0.000,  0.043,  0.000,  0.008
 -0.001,  42337,  55483,  0.953,  0.044,  1.473,  0.000,  0.036,  0.000,  0.000
 -0.001,  42337,  55486,  0.953,  0.044,  1.476,  0.000,  0.031,  0.000,  0.000
 -0.001,  42337,  55490,  0.953,  0.045,  1.480,  0.000,  0.028,  0.000,  0.000
 -0.001,  42337,  55495,  0.953,  0.045,  1.486,  0.029,  0.034,  0.000,  0.008
 -0.001,  42373,  55543,  0.954,  0.052,  1.498,  0.097,  0.033,  0.042,  0.068
 -0.001,  42460,  55657,  0.955,  0.069,  1.527,  0.148,  0.030,  0.085,  0.118
 -0.001,  42598,  55817,  0.955,  0.094,  1.551,  0.179,  0.027,  0.135,  0.152
 -0.001,  42771,  56008,  0.956,  0.125,  1.570,  0.201,  0.022,  0.161,  0.169
 -0.001,  42973,  56223,  0.955,  0.161,  1.584,  0.216,  0.005,  0.186,  0.178
 -0.001,  43194,  56454,  0.955,  0.199,  1.595,  0.227, -0.017,  0.186,  0.195
 -0.001,  43430,  56695,  0.954,  0.239,  1.600,  0.235, -0.032,  0.203,  0.211
 -0.001,  43672,  56940,  0.952,  0.280,  1.603,  0.240, -0.047,  0.203,  0.203
 -0.001,  43921,  57188,  0.951,  0.322,  1.602,  0.243, -0.055,  0.203,  0.211
 -0.001,  44173,  57439,  0.950,  0.365,  1.601,  0.244, -0.062,  0.211,  0.211
 -0.001,  44427,  57693,  0.948,  0.408,  1.601,  0.246, -0.068,  0.203,  0.211
 -0.001,  44680,  57947,  0.947,  0.451,  1.602,  0.246, -0.071,  0.220,  0.220
