IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN
 -0.001,   4599,   3123,  0.573, -0.091, -1.576,  0.181,  0.054
 -0.001,   4785,   3317,  0.573, -0.123, -1.568,  0.196,  0.050
 -0.001,   4987,   3524,  0.573, -0.157, -1.562,  0.208,  0.058
 -0.001,   5199,   3742,  0.573, -0.194, -1.556,  0.214,  0.064
 -0.001,   5419,   3969,  0.574, -0.231, -1.549,  0.216,  0.063
 -0.001,   5638,   4196,  0.575, -0.269, -1.540,  0.203,  0.058
 -0.001,   5850,   4414,  0.576, -0.306, -1.534,  0.189,  0.058
 -0.001,   6049,   4618,  0.578, -0.340, -1.528,  0.175,  0.059
 -0.001,   6232,   4806,  0.579, -0.371, -1.523,  0.160,  0.057
 -0.001,   6400,   4978,  0.580, -0.400, -1.519,  0.143,  0.058
 -0.001,   6551,   5137,  0.582, -0.426, -1.510,  0.128,  0.059
 -0.001,   6688,   5280,  0.583, -0.449, -1.504,  0.116,  0.060
 -0.001,   6813,   5412,  0.585, -0.471, -1.496,  0.103,  0.063
 -0.001,   6926,   5529,  0.586, -0.491, -1.492,  0.090,  0.069
 -0.001,   7024,   5635,  0.588, -0.508, -1.483,  0.080,  0.071
 -0.001,   7112,   5732,  0.589, -0.523, -1.474,  0.069,  0.075
 -0.001,   7189,   5818,  0.591, -0.537, -1.464,  0.059,  0.081
 -0.001,   7254,   5894,  0.592, -0.549, -1.452,  0.052,  0.088
 -0.001,   7309,   5962,  0.593, -0.559, -1.439,  0.044,  0.097
 -0.001,   7322,   6023,  0.594, -0.565, -1.387,  0.000,  0.785
 -0.001,   7282,   6096,  0.595, -0.568, -1.267,  0.000,  0.785
 -0.001,   7233,   6165,  0.596, -0.570, -1.141,  0.000,  0.785
 -0.001,   7181,   6234,  0.596, -0.571, -1.011,  0.000,  0.785
 -0.001,   7128,   6304,  0.597, -0.572, -0.880,  0.000,  0.785
 -0.001,   7071,   6373,  0.598, -0.573, -0.745,  0.000,  0.785
 -0.001,   7013,   6441,  0.598, -0.573, -0.611,  0.000,  0.785
 -0.001,   6955,   6509,  0.599, -0.574, -0.476,  0.000,  0.487
 -0.001,   6914,   6556,  0.600, -0.574, -0.382,  0.000,  0.429
 -0.001,   6882,   6596,  0.600, -0.574, -0.305,  0.000,  0.364
 -0.001,   6852,   6632,  0.601, -0.574, -0.235,  0.000,  0.296
 -0.001,   6831,   6659,  0.601, -0.575, -0.184,  0.000,  0.221
 -0.001,   6814,   6681,  0.602, -0.575, -0.142,  0.000,  0.178
 -0.001,   6800,   6703,  0.602, -0.575, -0.104,  0.000,  0.135
 -0.001,   6788,   6719,  0.603, -0.575, -0.074,  0.000,  0.095
 -0.001,   6782,   6732,  0.603, -0.575, -0.053,  0.000,  0.073
 -0.001,   6777,   6742,  0.604, -0.575, -0.037,  0.000,  0.049
 -0.001,   6774,   6748,  0.604, -0.575, -0.028,  0.000,  0.027
 -0.001,   6783,   6763,  0.606, -0.575, -0.021,  0.055,  0.019
 -0.001,   6828,   6825,  0.615, -0.575, -0.003,  0.103, -0.000
 -0.001,   6921,   6937,  0.632, -0.575,  0.017,  0.140, -0.013
 -0.001,   7056,   7084,  0.656, -0.574,  0.030,  0.167, -0.023
 -0.001,   7223,   7251,  0.684, -0.573,  0.030,  0.188, -0.027
 -0.001,   7419,   7441,  0.717, -0.572,  0.023,  0.205, -0.038
 -0.001,   7631,   7646,  0.752, -0.572,  0.016,  0.216, -0.058
 -0.001,   7858,   7862,  0.790, -0.571,  0.004,  0.220, -0.070
 -0.001,   8115,   8106,  0.828, -0.571, -0.009,  0.220, -0.078
 -0.001,   8343,   8322,  0.870, -0.572, -0.022,  0.206, -0.079
 -0.001,   8567,   8530,  0.906, -0.573, -0.040,  0.195, -0.080
 -0.001,   8774,   8725,  0.940, -0.575, -0.052,  0.179, -0.076
 -0.001,   8971,   8905,  0.972, -0.577, -0.070,  0.165, -0.074
 -0.001,   9153,   9071,  1.001, -0.579, -0.088,  0.151, -0.069
 -0.001,   9319,   9224,  1.028, -0.582, -0.101,  0.136, -0.066
 -0.001,   9470,   9363,  1.053, -0.584, -0.114,  0.116, -0.058
 -0.001,   9602,   9485,  1.074, -0.587, -0.125,  0.105, -0.052
 -0.001,   9720,   9594,  1.093, -0.589, -0.135,  0.096, -0.047
 -0.001,   9832,   9695,  1.111, -0.592, -0.146,  0.085, -0.041
 -0.001,   9932,   9786,  1.127, -0.594, -0.156,  0.072, -0.032
 -0.001,  10019,   9866,  1.141, -0.596, -0.163,  0.064, -0.029
 -0.001,  10098,   9938,  1.153, -0.598, -0.171,  0.054, -0.023
 -0.001,  10168,  10001,  1.164, -0.600, -0.178,  0.047, -0.017
 -0.001,  10229,  10057,  1.174, -0.602, -0.184,  0.000,  0.785
 -0.001,  10214,  10126,  1.179, -0.603, -0.094,  0.000,  0.785
 -0.001,  10169,  10195,  1.181, -0.603,  0.028,  0.000,  0.785
 -0.001,  10121,  10264,  1.182, -0.603,  0.153,  0.000,  0.785
 -0.001,  10069,  10330,  1.184, -0.603,  0.279,  0.000,  0.785
 -0.001,  10016,  10399,  1.185, -0.602,  0.409,  0.000,  0.785
 -0.001,   9960,  10469,  1.186, -0.602,  0.544,  0.000,  0.785
 -0.001,   9903,  10538,  1.187, -0.601,  0.678,  0.000,  0.785
 -0.001,   9844,  10609,  1.187, -0.600,  0.817,  0.000,  0.785
 -0.001,   9784,  10679,  1.188, -0.600,  0.956,  0.000,  0.785
 -0.001,   9724,  10749,  1.188, -0.599,  1.095,  0.000,  0.785
 -0.001,   9669,  10813,  1.189, -0.598,  1.222,  0.000,  0.474
 -0.001,   9634,  10858,  1.189, -0.597,  1.307,  0.000,  0.370
 -0.001,   9606,  10897,  1.189, -0.596,  1.379,  0.000,  0.308
 -0.001,   9582,  10930,  1.189, -0.596,  1.440,  0.000,  0.266
 -0.001,   9564,  10958,  1.189, -0.595,  1.489,  0.000,  0.183
 -0.001,   9554,  10979,  1.189, -0.594,  1.522,  0.000,  0.126
 -0.001,   9546,  10995,  1.190, -0.593,  1.547,  0.000,  0.097
 -0.001,   9542,  11009,  1.190, -0.592,  1.567,  0.000,  0.059
 -0.001,   9538,  11018,  1.190, -0.592,  1.581,  0.000,  0.033
 -0.001,   9536,  11027,  1.190, -0.591,  1.592,  0.029,  0.027
 -0.001,   9565,  11066,  1.189, -0.586,  1.603,  0.084,  0.005
 -0.001,   9638,  11156,  1.189, -0.572,  1.621,  0.130, -0.015
 -0.001,   9760,  11293,  1.188, -0.550,  1.637,  0.163, -0.027
 -0.001,   9921,  11459,  1.186, -0.522,  1.643,  0.179, -0.033
 -0.001,  10107,  11644,  1.183, -0.491,  1.641,  0.199, -0.038
 -0.001,  10320,  11850,  1.181, -0.456,  1.634,  0.213, -0.058
 -0.001,  10545,  12065,  1.179, -0.419,  1.623,  0.221, -0.070
 -0.001,  10781,  12288,  1.177, -0.380,  1.609,  0.227, -0.081
 -0.001,  11027,  12519,  1.176, -0.340,  1.593,  0.233, -0.083
 -0.001,  11271,  12751,  1.175, -0.299,  1.581,  0.236, -0.080
 -0.001,  11496,  12963,  1.175, -0.262,  1.567,  0.239, -0.077
 -0.001,  11774,  13228,  1.176, -0.216,  1.553,  0.242, -0.067
 -0.001,  12031,  13473,  1.177, -0.174,  1.540,  0.243, -0.058
 -0.001,  12288,  13719,  1.178, -0.131,  1.528,  0.245, -0.050
 -0.001,  12543,  13969,  1.180, -0.089,  1.523,  0.246, -0.039
 -0.001,  12800,  14216,  1.183, -0.046,  1.512,  0.247, -0.030
 -0.001,  13056,  14467,  1.185, -0.003,  1.507,  0.248, -0.020
 -0.001,  13315,  14719,  1.188,  0.040,  1.499,  0.248, -0.013
 -0.001,  13575,  14974,  1.191,  0.083,  1.494,  0.249, -0.009
 -0.001,  13862,  15256,  1.195,  0.127,  1.489,  0.249, -0.002
 -0.001,  14093,  15486,  1.198,  0.170,  1.488,  0.249,  0.004
 -0.001,  14375,  15767,  1.202,  0.217,  1.487,  0.236,  0.011
 -0.001,  14622,  16011,  1.206,  0.259,  1.483,  0.220,  0.017
 -0.001,  14857,  16243,  1.209,  0.298,  1.480,  0.205,  0.021
 -0.001,  15075,  16460,  1.213,  0.335,  1.479,  0.186,  0.026
 -0.001,  15273,  16656,  1.216,  0.368,  1.477,  0.166,  0.030
 -0.001,  15451,  16835,  1.219,  0.398,  1.478,  0.150,  0.035
 -0.001,  15610,  16998,  1.221,  0.425,  1.482,  0.131,  0.044
 -0.001,  15753,  17141,  1.223,  0.449,  1.482,  0.117,  0.049
 -0.001,  15880,  17271,  1.225,  0.471,  1.486,  0.104,  0.058
 -0.001,  15993,  17389,  1.227,  0.490,  1.491,  0.092,  0.066
 -0.001,  16095,  17495,  1.228,  0.508,  1.495,  0.078,  0.073
 -0.001,  16182,  17590,  1.229,  0.523,  1.504,  0.069,  0.083
 -0.001,  16257,  17677,  1.230,  0.537,  1.516,  0.061,  0.092
 -0.001,  16320,  17754,  1.231,  0.549,  1.531,  0.051,  0.106
 -0.001,  16375,  17824,  1.231,  0.559,  1.547,  0.043,  0.120
 -0.001,  16429,  17852,  1.231,  0.566,  1.520,  0.000, -0.785
 -0.001,  16502,  17811,  1.231,  0.569,  1.398,  0.000, -0.785
 -0.001,  16570,  17756,  1.232,  0.570,  1.267,  0.000, -0.785
 -0.001,  16638,  17700,  1.232,  0.571,  1.134,  0.000, -0.785
 -0.001,  16706,  17644,  1.232,  0.572,  1.002,  0.000, -0.785
 -0.001,  16774,  17585,  1.233,  0.573,  0.866,  0.000, -0.785
 -0.001,  16840,  17523,  1.233,  0.573,  0.729,  0.000, -0.785
 -0.001,  16907,  17460,  1.233,  0.573,  0.591,  0.000, -0.785
 -0.001,  16976,  17395,  1.234,  0.573,  0.447,  0.000, -0.495
 -0.001,  17028,  17347,  1.234,  0.573,  0.341,  0.000, -0.429
 -0.001,  17069,  17311,  1.234,  0.573,  0.258,  0.000, -0.353
 -0.001,  17102,  17281,  1.235,  0.573,  0.191,  0.000, -0.278
 -0.001,  17131,  17255,  1.235,  0.573,  0.132,  0.000, -0.208
 -0.001,  17153,  17235,  1.235,  0.574,  0.088,  0.000, -0.158
 -0.001,  17172,  17218,  1.235,  0.574,  0.049,  0.000, -0.118
 -0.001,  17185,  17206,  1.235,  0.574,  0.022,  0.000, -0.074
 -0.001,  17195,  17199,  1.236,  0.574,  0.004,  0.000, -0.047
 -0.001,  17199,  17192,  1.235,  0.574, -0.007,  0.000,  0.000
 -0.001,  17218,  17215,  1.239,  0.574, -0.003,  0.068, -0.002
 -0.001,  17289,  17278,  1.250,  0.573, -0.012,  0.117,  0.024
 -0.001,  17412,  17394,  1.270,  0.573, -0.019,  0.149,  0.040
 -0.001,  17567,  17550,  1.297,  0.573, -0.018,  0.172,  0.053
 -0.001,  17746,  17739,  1.328,  0.572, -0.007,  0.190,  0.051
 -0.001,  17940,  17939,  1.361,  0.572, -0.001,  0.202,  0.059
 -0.001,  18150,  18152,  1.397,  0.572,  0.002,  0.210,  0.064
 -0.001,  18365,  18375,  1.434,  0.572,  0.011,  0.214,  0.069
 -0.001,  18586,  18600,  1.472,  0.573,  0.015,  0.210,  0.067
 -0.001,  18800,  18824,  1.509,  0.573,  0.026,  0.201,  0.066
 -0.001,  19005,  19035,  1.544,  0.574,  0.032,  0.183,  0.069
 -0.001,  19192,  19228,  1.576,  0.576,  0.038,  0.168,  0.067
 -0.001,  19368,  19410,  1.606,  0.577,  0.045,  0.151,  0.070
 -0.001,  19531,  19579,  1.634,  0.578,  0.051,  0.133,  0.070
 -0.001,  19673,  19729,  1.659,  0.580,  0.060,  0.120,  0.072
 -0.001,  19802,  19862,  1.681,  0.581,  0.064,  0.109,  0.076
 -0.001,  19917,  19986,  1.701,  0.582,  0.074,  0.099,  0.079
 -0.001,  20021,  20096,  1.719,  0.584,  0.080,  0.084,  0.085
 -0.001,  20110,  20196,  1.735,  0.585,  0.092,  0.074,  0.091
 -0.001,  20188,  20287,  1.750,  0.586,  0.106,  0.066,  0.097
 -0.001,  20260,  20370,  1.763,  0.588,  0.117,  0.056,  0.108
 -0.001,  20318,  20441,  1.773,  0.589,  0.131,  0.048,  0.120
 -0.001,  20366,  20505,  1.783,  0.591,  0.148,  0.042,  0.128
 -0.001,  20424,  20491,  1.786,  0.591,  0.072,  0.000, -0.785
 -0.001,  20492,  20439,  1.788,  0.591, -0.057,  0.000, -0.785
 -0.001,  20558,  20384,  1.789,  0.591, -0.186,  0.000, -0.785
 -0.001,  20626,  20327,  1.790,  0.591, -0.319,  0.000, -0.785
 -0.001,  20692,  20269,  1.790,  0.590, -0.452,  0.000, -0.785
 -0.001,  20759,  20211,  1.791,  0.590, -0.585,  0.000, -0.785
 -0.001,  20828,  20148,  1.791,  0.590, -0.726,  0.000, -0.785
 -0.001,  20898,  20085,  1.792,  0.589, -0.868,  0.000, -0.785
 -0.001,  20966,  20020,  1.792,  0.589, -1.010,  0.000, -0.785
 -0.001,  21035,  19956,  1.792,  0.589, -1.152,  0.000, -0.496
 -0.001,  21090,  19906,  1.792,  0.588, -1.264,  0.000, -0.413
 -0.001,  21129,  19870,  1.792,  0.588, -1.345,  0.000, -0.350
 -0.001,  21162,  19840,  1.792,  0.588, -1.412,  0.000, -0.286
 -0.001,  21190,  19817,  1.792,  0.587, -1.466,  0.000, -0.236
 -0.001,  21212,  19796,  1.792,  0.587, -1.512,  0.000, -0.151
 -0.001,  21229,  19781,  1.792,  0.587, -1.546,  0.000, -0.113
 -0.001,  21243,  19768,  1.792,  0.587, -1.575,  0.000, -0.077
 -0.001,  21253,  19757,  1.792,  0.587, -1.598,  0.000, -0.045
 -0.001,  21257,  19753,  1.792,  0.587, -1.606,  0.020, -0.027
 -0.001,  21281,  19783,  1.792,  0.583, -1.600,  0.077, -0.002
 -0.001,  21361,  19855,  1.792,  0.570, -1.608,  0.120,  0.024
 -0.001,  21483,  19973,  1.791,  0.550, -1.613,  0.152,  0.043
 -0.001,  21639,  20131,  1.790,  0.523, -1.610,  0.176,  0.053
 -0.001,  21817,  20315,  1.789,  0.492, -1.604,  0.192,  0.048
 -0.001,  22013,  20518,  1.788,  0.459, -1.597,  0.208,  0.053
 -0.001,  22223,  20737,  1.787,  0.422, -1.587,  0.218,  0.059
 -0.001,  22447,  20968,  1.787,  0.384, -1.579,  0.225,  0.062
 -0.001,  22672,  21202,  1.786,  0.345, -1.570,  0.231,  0.059
 -0.001,  22930,  21467,  1.787,  0.305, -1.561,  0.236,  0.053
 -0.001,  23170,  21713,  1.787,  0.264, -1.558,  0.240,  0.048
 -0.001,  23388,  21936,  1.788,  0.222, -1.551,  0.242,  0.042
 -0.001,  23631,  22185,  1.789,  0.181, -1.544,  0.244,  0.037
 -0.001,  23900,  22460,  1.790,  0.135, -1.538,  0.245,  0.032
 -0.001,  24151,  22715,  1.791,  0.092, -1.534,  0.246,  0.030
 -0.001,  24404,  22968,  1.793,  0.049, -1.534,  0.247,  0.027
 -0.001,  24655,  23222,  1.795,  0.007, -1.530,  0.248,  0.023
 -0.001,  24906,  23474,  1.796, -0.036, -1.529,  0.248,  0.019
 -0.001,  25159,  23730,  1.798, -0.079, -1.526,  0.249,  0.015
 -0.001,  25410,  23984,  1.800, -0.122, -1.523,  0.249,  0.015
 -0.001,  25665,  24238,  1.802, -0.165, -1.524,  0.249,  0.015
 -0.001,  25921,  24494,  1.804, -0.208, -1.524,  0.239,  0.012
 -0.001,  26166,  24739,  1.806, -0.249, -1.524,  0.223,  0.014
 -0.001,  26396,  24968,  1.808, -0.288, -1.525,  0.208,  0.012
 -0.001,  26610,  25182,  1.810, -0.324, -1.525,  0.194,  0.012
 -0.001,  26809,  25378,  1.811, -0.358, -1.528,  0.170,  0.014
 -0.001,  26989,  25559,  1.812, -0.388, -1.527,  0.157,  0.014
 -0.001,  27158,  25726,  1.814, -0.416, -1.529,  0.138,  0.018
 -0.001,  27309,  25876,  1.815, -0.442, -1.530,  0.126,  0.020
 -0.001,  27442,  26009,  1.815, -0.464, -1.530,  0.109,  0.025
 -0.001,  27559,  26128,  1.816, -0.484, -1.528,  0.096,  0.028
 -0.001,  27668,  26237,  1.817, -0.503, -1.528,  0.082,  0.034
 -0.001,  27760,  26333,  1.818, -0.519, -1.524,  0.071,  0.040
 -0.001,  27840,  26417,  1.819, -0.532, -1.520,  0.063,  0.046
 -0.001,  27911,  26493,  1.819, -0.545, -1.514,  0.056,  0.050
 -0.001,  27974,  26563,  1.820, -0.556, -1.507,  0.048,  0.057
 -0.001,  28017,  26609,  1.820, -0.564, -1.504,  0.000,  0.000
 -0.001,  27999,  26671,  1.821, -0.567, -1.418,  0.000,  0.785
 -0.001,  27952,  26739,  1.821, -0.569, -1.295,  0.000,  0.785
 -0.001,  27900,  26808,  1.822, -0.570, -1.166,  0.000,  0.785
 -0.001,  27847,  26879,  1.822, -0.572, -1.034,  0.000,  0.785
 -0.001,  27791,  26947,  1.823, -0.573, -0.901,  0.000,  0.785
 -0.001,  27732,  27016,  1.823, -0.573, -0.765,  0.000,  0.785
 -0.001,  27672,  27087,  1.824, -0.574, -0.625,  0.000,  0.785
 -0.001,  27609,  27157,  1.825, -0.574, -0.483,  0.000,  0.785
 -0.001,  27558,  27214,  1.825, -0.574, -0.367,  0.000,  0.440
 -0.001,  27524,  27255,  1.826, -0.575, -0.287,  0.000,  0.381
 -0.001,  27496,  27293,  1.826, -0.575, -0.217,  0.000,  0.311
 -0.001,  27472,  27324,  1.827, -0.575, -0.158,  0.000,  0.240
 -0.001,  27454,  27351,  1.828, -0.575, -0.110,  0.000,  0.174
 -0.001,  27440,  27371,  1.828, -0.575, -0.074,  0.000,  0.126
 -0.001,  27429,  27383,  1.828, -0.575, -0.049,  0.000,  0.087
 -0.001,  27424,  27394,  1.829, -0.575, -0.032,  0.000,  0.053
 -0.001,  27419,  27403,  1.829, -0.575, -0.017,  0.000,  0.035
 -0.001,  27419,  27407,  1.830, -0.575, -0.013,  0.029,  0.023
 -0.001,  27450,  27444,  1.835, -0.575, -0.006,  0.084,  0.001
 -0.001,  27528,  27541,  1.850, -0.575,  0.014,  0.125, -0.014
 -0.001,  27652,  27674,  1.872, -0.575,  0.024,  0.156, -0.027
 -0.001,  27809,  27835,  1.899, -0.574,  0.028,  0.179, -0.035
 -0.001,  27995,  28020,  1.930, -0.573,  0.027,  0.201, -0.036
 -0.001,  28198,  28223,  1.964, -0.572,  0.027,  0.212, -0.051
 -0.001,  28423,  28436,  2.001, -0.571,  0.014,  0.218, -0.069
 -0.001,  28651,  28653,  2.039, -0.571,  0.002,  0.220, -0.076
 -0.001,  28876,  28869,  2.076, -0.571, -0.007,  0.213, -0.079
 -0.001,  29103,  29081,  2.114, -0.572, -0.023,  0.201, -0.081
 -0.001,  29321,  29281,  2.149, -0.573, -0.043,  0.183, -0.082
 -0.001,  29518,  29466,  2.181, -0.574, -0.056,  0.170, -0.081
 -0.001,  29704,  29637,  2.211, -0.576, -0.072,  0.153, -0.080
 -0.001,  29872,  29792,  2.238, -0.578, -0.085,  0.138, -0.076
 -0.001,  30027,  29932,  2.263, -0.581, -0.101,  0.124, -0.070
 -0.001,  30166,  30060,  2.286, -0.583, -0.113,  0.110, -0.064
 -0.001,  30305,  30188,  2.306, -0.586, -0.125,  0.095, -0.060
 -0.001,  30418,  30288,  2.324, -0.588, -0.137,  0.084, -0.057
 -0.001,  30517,  30378,  2.340, -0.590, -0.150,  0.077, -0.052
 -0.001,  30605,  30458,  2.355, -0.593, -0.156,  0.067, -0.050
 -0.001,  30689,  30530,  2.368, -0.595, -0.169,  0.057, -0.044
 -0.001,  30758,  30592,  2.379, -0.597, -0.176,  0.051, -0.042
 -0.001,  30820,  30647,  2.390, -0.599, -0.185,  0.043, -0.037
 -0.001,  30836,  30698,  2.395, -0.600, -0.147,  0.000,  0.785
 -0.001,  30796,  30764,  2.397, -0.600, -0.034,  0.000,  0.785
 -0.001,  30749,  30831,  2.399, -0.600,  0.088,  0.000,  0.785
 -0.001,  30698,  30899,  2.400, -0.600,  0.215,  0.000,  0.785
 -0.001,  30644,  30966,  2.402, -0.599,  0.344,  0.000,  0.785
 -0.001,  30589,  31033,  2.402, -0.599,  0.474,  0.000,  0.785
 -0.001,  30532,  31102,  2.403, -0.598,  0.609,  0.000,  0.785
 -0.001,  30473,  31170,  2.404, -0.598,  0.744,  0.000,  0.785
 -0.001,  30412,  31238,  2.404, -0.597,  0.882,  0.000,  0.785
 -0.001,  30350,  31307,  2.405, -0.597,  1.022,  0.000,  0.785
 -0.001,  30288,  31376,  2.405, -0.596,  1.162,  0.000,  0.470
 -0.001,  30247,  31424,  2.405, -0.596,  1.257,  0.000,  0.410
 -0.001,  30215,  31464,  2.405, -0.595,  1.334,  0.000,  0.349
 -0.001,  30189,  31497,  2.405, -0.595,  1.397,  0.000,  0.266
 -0.001,  30171,  31524,  2.406, -0.594,  1.445,  0.000,  0.189
 -0.001,  30157,  31545,  2.406, -0.593,  1.482,  0.000,  0.149
 -0.001,  30147,  31563,  2.406, -0.593,  1.512,  0.000,  0.104
 -0.001,  30139,  31577,  2.406, -0.592,  1.536,  0.000,  0.066
 -0.001,  30135,  31588,  2.406, -0.591,  1.552,  0.000,  0.046
 -0.001,  30133,  31597,  2.406, -0.591,  1.563,  0.010,  0.035
 -0.001,  30156,  31627,  2.406, -0.586,  1.571,  0.068,  0.009
